a0,a1,a2,a3,a4,a5,a6,a7,a8,labels
209,96.0,5,104.36572874835724,18,10,0.267990507869035,65,7,3.0
293,115.0,7,150.66878537005366,1,1,0.40254170546632423,98,1,3.0
164,143.0,3,214.85438616625026,9,7,0.2790896214841606,47,7,2.0
347,109.0,6,29.363350619578362,8,6,0.7655058200022424,36,7,3.0
130,66.0,8,233.99937800199223,10,8,0.07737963176416911,8,2,2.0
784,129.0,8,93.41914029711832,7,8,0.15594770059438492,19,8,4.0
69,78.0,3,198.69430644221237,19,8,0.01161271456646385,75,6,2.0
22,80.0,7,252.10691171527452,10,7,0.7586535962322641,56,6,3.0
732,116.0,6,209.7296795871103,5,7,0.6593593978659821,17,4,4.0
102,107.0,2,214.6372216608928,18,3,0.42098423140729707,17,1,3.0
921,121.0,7,173.85288358281977,16,8,0.3198099275396705,14,7,5.0
510,71.0,7,267.9514128990895,13,3,0.9184322608844118,42,5,4.0
391,76.0,2,152.2725232990669,13,3,0.412521832170714,40,6,3.0
872,126.0,4,148.74400907434904,3,8,0.17057648743097836,61,5,4.0
461,93.0,3,96.89884106611882,14,10,0.2669570373060842,96,5,3.0
777,92.0,8,209.1030804926051,6,10,0.9187534722526774,92,4,5.0
167,78.0,7,173.45539704095157,4,2,0.4639863865191885,51,8,3.0
535,116.0,8,38.00500937476405,5,9,0.7756095907357309,46,7,4.0
754,94.0,3,166.743722926004,12,3,0.2643026999076101,52,2,4.0
892,66.0,6,163.39897079465504,20,5,0.5146770145149576,31,6,5.0
189,66.0,3,253.37595578772985,2,8,0.7244578092459272,59,7,3.0
464,65.0,7,275.17628555800053,7,3,0.5823018743545822,65,2,4.0
285,77.0,1,21.45799359003777,6,3,0.44924046101352827,97,1,2.0
127,95.0,5,117.00183896226704,2,9,0.4585570061681887,49,6,3.0
373,69.0,5,76.6517616223522,11,6,0.18708148475231573,67,2,3.0
580,79.0,2,78.67421020399483,6,9,0.18355499465594555,35,6,3.0
416,119.0,4,143.89036411806873,16,2,0.7982016657882811,35,1,4.0
395,110.0,8,266.22024584247373,11,4,0.29130179127816913,70,1,4.0
114,92.0,5,181.075683976121,0,8,0.4394932664274173,100,2,3.0
275,121.0,1,128.22556637698466,18,5,0.19615946242048152,3,7,2.0
635,103.0,4,288.1304503663323,15,1,0.42719109600470034,40,6,4.0
978,111.0,5,40.45349782914054,10,2,0.8014814913690422,65,3,5.0
202,80.0,6,238.37607115444638,2,3,0.8466326343649305,92,6,3.0
219,90.0,3,98.2465174964208,14,1,0.6063474371798572,10,6,3.0
843,96.0,5,212.101260590346,13,2,0.03120634179478629,8,5,3.0
57,74.0,6,119.0533174963588,8,4,0.22957708411065525,25,2,2.0
345,65.0,8,222.14356230344575,18,10,0.5274454879260996,2,7,4.0
85,83.0,5,180.18642026458303,16,6,0.3603774356023365,98,5,3.0
534,97.0,6,38.672013508832144,10,6,0.795741032141489,71,6,4.0
257,81.0,1,251.46052694665462,13,10,0.12167176495719523,72,5,2.0
538,70.0,1,243.40641142630705,11,2,0.11009162424026617,40,4,3.0
951,94.0,4,204.93205085270833,17,5,0.020738545064227835,69,7,3.0
144,108.0,2,160.79198752441556,1,2,0.71303205835593,64,1,2.0
173,81.0,5,270.74548432754125,18,4,0.786266316626844,88,7,3.0
878,123.0,2,38.74515797655469,1,6,0.559259159297647,1,7,4.0
619,94.0,3,152.37237839273453,7,4,0.8221436604966846,37,8,4.0
69,124.0,2,253.8874032904482,10,10,0.6661468900525446,33,3,3.0
389,129.0,2,202.06202349982317,12,3,0.29213618075512404,58,6,3.0
969,85.0,7,4.485695087456384,1,7,0.5450290245928308,5,2,5.0
677,133.0,5,171.00382701991947,0,1,0.30553920792633527,54,5,3.0
910,100.0,5,150.9239417737339,10,9,0.9413800808518046,60,6,5.0
274,78.0,4,98.92942564187446,2,10,0.698502075049577,78,3,3.0
460,122.0,3,15.93488944945577,11,3,0.13087788950430623,99,5,3.0
814,78.0,1,236.28551382640762,4,6,0.6793064526496283,100,2,4.0
184,92.0,6,267.55710462595744,9,5,0.9711176725780467,53,5,3.0
647,141.0,2,32.20337997315015,14,9,0.3104580682498403,9,2,3.0
549,81.0,1,212.0593447331377,20,7,0.9460618540302002,20,5,4.0
648,72.0,4,82.66358347654095,17,10,0.4234992338505473,78,8,4.0
929,99.0,1,113.50879921505688,12,10,0.06209532994125045,91,4,3.0
243,120.0,2,59.933605780419356,2,8,0.47106570900313094,51,3,2.0
711,120.0,6,103.19714238851529,7,2,0.47623669014053394,54,3,4.0
343,109.0,5,239.76774513940737,13,9,0.17102544542357911,8,7,3.0
135,74.0,4,184.0946543232308,6,10,0.9726873585229225,13,6,3.0
695,101.0,1,245.10949652613968,11,10,0.25771420795894057,95,1,3.0
881,78.0,4,167.81412068241633,12,4,0.48405691583222776,71,5,5.0
104,87.0,4,89.52044118166015,7,4,0.9247313038740962,83,1,3.0
516,78.0,8,289.25277656871884,15,8,0.4657465725934201,80,6,4.0
719,103.0,6,150.04637922282814,0,5,0.2891245910598925,78,3,4.0
92,111.0,4,250.10898370949687,6,1,0.09702731673379697,70,2,2.0
188,76.0,7,229.56560268625955,8,2,0.3162033461787279,100,3,3.0
598,99.0,1,20.24955539568775,10,5,0.07611724642715126,66,2,3.0
995,79.0,7,206.68500515031872,7,7,0.19792810857119036,27,4,4.0
870,93.0,7,262.0278756249083,16,5,0.4129628575555889,75,5,5.0
87,83.0,8,75.89358176322486,11,4,0.37470979230960194,93,4,3.0
619,114.0,1,186.37756460001648,7,7,0.26318621550316335,34,1,3.0
145,94.0,6,149.34350630946258,6,3,0.8088582238384309,70,4,3.0
704,92.0,4,76.13741901780494,10,1,0.2522705897147677,70,6,4.0
600,86.0,4,0.2865756152606499,9,9,0.35034242170058577,11,7,3.0
495,103.0,8,220.5749615879323,11,6,0.3077645578826018,84,3,4.0
712,88.0,3,289.7279926591485,1,2,0.5982968569924567,3,1,4.0
864,111.0,7,203.11036655377154,1,1,0.7224374964040547,62,3,5.0
742,120.0,5,262.6881397630994,4,1,0.2385817112542991,48,5,4.0
174,73.0,7,240.72538397820463,15,2,0.038580018787313895,89,4,2.0
674,143.0,1,150.3012825153263,1,6,0.3812645817452036,67,7,3.0
42,86.0,3,70.72011811312558,18,8,0.8512213468999433,61,6,3.0
30,107.0,4,253.72289475710983,1,8,0.9034808352551925,97,2,2.0
999,64.0,6,272.3911859663112,16,2,0.03083204432727374,22,2,3.0
177,85.0,5,234.97568856250828,17,3,0.21024212826667427,2,8,3.0
865,92.0,2,292.042236174591,12,7,0.1387638960846514,26,7,4.0
411,121.0,6,28.11358492299323,20,1,0.5221773567021724,54,4,4.0
803,80.0,7,32.7271961453255,1,8,0.8691167116455434,80,2,5.0
350,119.0,1,118.6490150090318,5,6,0.49568903383661134,89,7,3.0
285,122.0,1,13.768830955291588,10,7,0.2953607928408671,52,6,2.0
122,112.0,8,195.92406436733373,8,7,0.7446783655720001,7,2,3.0
681,107.0,8,204.75452223334202,14,6,0.6213656979154303,3,5,5.0
128,137.0,2,134.48827715406273,6,3,0.048786077178966956,72,7,2.0
546,108.0,8,213.63247164277848,9,1,0.4366997840768836,45,3,4.0
88,97.0,8,189.01900929285057,2,7,0.7473371606929645,22,5,3.0
528,109.0,3,77.53416071070285,13,3,0.5014781450437459,18,3,4.0
484,82.0,5,186.76783741338994,10,8,0.7907201889278214,84,5,4.0
952,123.0,7,43.74046165954671,13,4,0.17694829092082862,9,2,4.0
24,131.0,3,86.18841056685159,4,8,0.46203925437490684,72,6,2.0
471,119.0,6,167.15684549287366,16,5,0.259516867929622,64,1,3.0
496,67.0,4,67.21492821708655,0,1,0.91976255650038,46,8,3.0
604,91.0,2,236.9849623180856,17,10,0.6176804683188717,77,6,4.0
238,82.0,1,111.2448871957399,12,6,0.1878740152758089,28,6,2.0
515,84.0,7,199.28542904756085,13,10,0.5784952951632579,36,5,4.0
930,84.0,2,289.29953066432313,19,10,0.5322129981043717,93,4,5.0
86,81.0,8,143.12184865180183,13,4,0.12557852495581678,29,3,3.0
519,84.0,4,110.22815450380988,5,6,0.25671846033014495,4,5,3.0
465,118.0,4,137.1093930258507,19,7,0.7769507788529719,69,7,4.0
65,94.0,6,88.42161513355423,5,1,0.20322620897858565,43,4,2.0
366,111.0,4,20.70069762204077,8,7,0.4038547256887241,79,8,3.0
57,69.0,7,107.17895488372338,17,3,0.1772093907330753,82,3,3.0
815,90.0,3,141.7846365059914,7,4,0.36405577429554636,70,5,4.0
812,109.0,2,220.93399073612179,3,8,0.9755212035694175,98,4,4.0
145,99.0,7,162.7146795049843,15,3,0.7819379838897812,74,2,4.0
514,121.0,5,188.10271488247335,16,9,0.8006409371297727,82,7,4.0
374,84.0,5,235.76546756215987,0,5,0.8134569371959667,48,4,3.0
33,105.0,3,219.3218128790846,11,2,0.40676852091989774,66,2,3.0
908,95.0,6,175.20632792412044,13,8,0.7468704754668785,91,6,5.0
641,121.0,2,284.7717545275615,19,10,0.22453646118071918,35,3,3.0
927,130.0,3,16.617645440523873,18,6,0.6788578955115598,88,8,5.0
456,67.0,6,175.02615349948806,12,7,0.1273545767880347,25,1,3.0
840,114.0,1,26.979134378807416,0,10,0.7842134338725255,3,3,4.0
486,83.0,3,259.6230782131427,15,5,0.8470029697452136,81,5,4.0
117,97.0,6,120.04451630866608,13,3,0.05622163245779921,20,4,2.0
923,88.0,5,1.657481155953146,17,7,0.3710827745405927,36,4,4.0
949,70.0,5,129.73623242591037,7,3,0.12559397671032546,64,3,4.0
945,88.0,6,33.817412735401035,7,9,0.8415788689546415,50,5,5.0
64,73.0,8,258.5407895354947,16,10,0.8653377746761686,13,3,3.0
294,99.0,6,98.98071109113792,5,5,0.5495134308275218,30,2,3.0
411,80.0,2,18.895673190386276,11,6,0.6422577002856746,17,3,3.0
487,115.0,3,226.30061891965593,19,8,0.8597592472467473,70,3,4.0
235,121.0,7,161.28485860849776,0,10,0.6431463517837422,9,3,3.0
162,72.0,6,191.07082329826306,16,2,0.3738208134593436,44,6,3.0
738,94.0,4,86.99803360967766,11,1,0.9557436443763357,86,6,5.0
867,109.0,3,153.00337691174823,19,5,0.22694824820611065,37,7,4.0
194,69.0,4,186.43440690015288,15,6,0.15095786146612877,68,7,3.0
604,115.0,7,16.340174773166797,11,7,0.17431610128555822,92,2,3.0
950,125.0,5,230.68518405274247,6,7,0.029313616892027994,2,6,3.0
845,102.0,3,44.30398136610316,2,5,0.5517925551613155,97,3,4.0
879,78.0,4,249.68940820419147,2,3,0.4120491142826368,61,1,4.0
428,89.0,5,68.29737603642948,15,3,0.9788942129244729,83,5,4.0
833,92.0,8,54.563067014558406,0,7,0.5429404758293607,41,5,4.0
20,82.0,7,294.2226203540192,4,10,0.3445005760823776,80,8,3.0
997,65.0,3,182.7769630515199,12,9,0.789870935468649,98,4,5.0
300,85.0,8,253.38390422401994,18,4,0.8663357490653072,93,1,4.0
636,116.0,1,63.03573011599565,9,2,0.6634459093871461,71,3,3.0
722,133.0,5,21.41516144046788,4,9,0.5919158024905448,59,6,4.0
430,100.0,8,245.52888629394164,1,8,0.16193522059850218,61,5,3.0
964,106.0,7,190.05421962532955,1,7,0.6830916044460184,94,1,5.0
28,102.0,3,204.93627421504837,8,4,0.9530483716370436,12,5,3.0
163,71.0,2,272.1397135779811,15,6,0.5483261693895329,66,7,3.0
671,99.0,4,89.7363641935645,10,8,0.8077347674167408,39,1,4.0
112,131.0,5,117.46505580465015,15,1,0.9082339281298674,37,6,3.0
458,110.0,3,96.35774746129218,11,7,0.828643801642043,9,6,4.0
92,118.0,6,72.85975798801603,0,2,0.38789560031378023,62,5,2.0
620,75.0,8,18.64511451140976,7,8,0.07366064284386296,29,5,3.0
833,82.0,4,61.52477479061653,20,9,0.1561913505114516,84,2,4.0
172,76.0,7,192.46849332313025,11,5,0.8660157506723868,83,2,4.0
394,117.0,6,279.8003397953858,19,3,0.116978456280096,26,6,3.0
56,71.0,8,91.1011058115096,16,1,0.6866948394312752,66,1,3.0
402,73.0,3,100.5143425104385,17,1,0.7010856931319936,30,6,4.0
836,80.0,7,254.34656731505981,0,1,0.7638174900325292,42,3,5.0
728,78.0,7,151.9899643043356,4,4,0.8583395184601013,93,6,5.0
336,69.0,1,90.9850937374111,19,9,0.05390197056137136,25,2,2.0
312,99.0,8,232.4163592751537,15,5,0.5809004758269088,35,4,4.0
947,105.0,6,230.056460261238,12,3,0.9220496443768513,17,8,5.0
121,85.0,8,60.18529468581324,16,4,0.41409096139756546,77,7,3.0
599,111.0,8,247.28845256711364,4,8,0.7589882085231283,84,4,4.0
671,128.0,5,269.5965509999468,14,7,0.03032423027005081,80,8,3.0
455,86.0,1,94.36066723541809,7,4,0.022286802186676245,15,7,2.0
828,125.0,1,234.7630271988567,5,8,0.08765622655785553,5,2,3.0
210,96.0,6,12.172422055117186,19,9,0.8885843923278,18,4,4.0
563,124.0,4,232.9196977441618,7,8,0.7702471655775439,31,3,4.0
115,84.0,2,0.19689913233906298,2,1,0.8314799855625606,22,5,2.0
627,96.0,1,93.93869785162369,7,6,0.49414577527280457,21,7,3.0
747,115.0,8,6.949189900158913,7,2,0.6869567129000488,68,8,5.0
346,89.0,3,175.8825407280276,9,9,0.9155126169230178,44,5,3.0
213,141.0,5,33.14610918627547,9,7,0.42445951231715257,34,1,3.0
331,105.0,2,155.95398885009732,18,2,0.4258046401181168,47,7,3.0
101,89.0,5,209.29085312902495,20,5,0.23794522104821805,11,2,3.0
649,67.0,3,72.74779880502058,6,9,0.19795856794771477,17,8,3.0
384,123.0,5,212.93388311247534,9,5,0.2684297092551959,70,3,3.0
518,86.0,2,55.7132948570549,9,1,0.3647397711219292,25,6,3.0
279,112.0,5,17.363467073165637,1,6,0.018176989454653326,75,7,2.0
393,84.0,6,187.809592705035,6,3,0.2713832576863659,43,7,3.0
907,109.0,7,299.1765892925801,20,6,0.32709731882059706,19,2,5.0
55,106.0,3,145.49866234177955,6,7,0.1548873529821859,29,6,2.0
835,69.0,5,271.76079811312087,20,3,0.7190366411950305,3,3,5.0
895,98.0,4,182.08530514908688,17,8,0.7921349884526369,99,4,5.0
428,89.0,7,199.5170997185288,2,2,0.8389811932728825,35,4,4.0
44,66.0,7,156.5908043795989,9,8,0.31741611514316537,81,7,3.0
850,84.0,4,229.17554779250017,15,10,0.8531826428208582,98,3,5.0
91,111.0,4,105.87442869851358,7,8,0.33025077229600835,93,6,2.0
965,73.0,6,49.907409769413384,18,8,0.24097443569177437,58,8,4.0
781,82.0,2,100.22673860555619,16,6,0.13506387504186665,68,4,3.0
805,126.0,7,277.47895289608044,13,9,0.39527762116700543,39,2,4.0
224,97.0,2,14.278654449582056,1,2,0.5554712705588344,54,7,2.0
216,128.0,3,232.64152406692972,20,3,0.6326819296926902,46,8,3.0
818,64.0,7,130.0866845346789,20,10,0.7362844823350754,51,7,5.0
805,100.0,4,74.55211368885766,20,2,0.324376282043567,86,1,4.0
805,78.0,1,43.019198513817486,10,9,0.5265431144375715,92,5,4.0
510,66.0,7,133.85814374752093,4,8,0.21620777414072403,32,7,3.0
683,102.0,2,22.996665207796692,5,10,0.36727258824660614,77,3,3.0
59,65.0,7,54.01257627195826,7,2,0.6388261455708338,79,1,3.0
675,93.0,2,161.509720897509,4,1,0.7268726283777415,45,1,4.0
209,97.0,2,93.322670876137,13,8,0.6918621688946415,51,7,3.0
217,119.0,8,286.86530959639816,3,6,0.09254134722393348,41,3,3.0
651,83.0,6,226.49335902406025,17,6,0.6558076320284014,73,4,5.0
992,71.0,2,60.69807940698541,18,7,0.36663103412659764,58,4,4.0
449,92.0,5,26.94235003549178,7,4,0.45902975194633955,63,5,3.0
939,132.0,4,243.43359583396477,20,10,0.9243793091028015,98,5,5.0
448,110.0,7,165.86565497532254,7,6,0.37437380252912805,26,1,4.0
720,99.0,8,157.50986812101706,3,6,0.8089672568571363,55,8,5.0
785,73.0,4,260.4460794989024,10,3,0.6432369496086427,39,8,5.0
614,83.0,3,152.46224239609262,8,2,0.7197894111257488,80,1,4.0
712,101.0,6,44.86900997470449,12,1,0.3599347236779182,74,3,4.0
480,100.0,6,179.3914235254876,17,2,0.493230107840881,60,5,4.0
49,100.0,2,86.43054913435546,4,9,0.694895883725597,77,5,2.0
168,74.0,6,84.59776683849077,20,6,0.8410955736732382,82,7,3.0
921,86.0,7,295.58406299193297,3,6,0.4072793031899011,52,2,5.0
300,116.0,4,7.406441083566704,0,2,0.9224475026513953,12,8,3.0
664,71.0,4,231.48908826276806,9,6,0.724712980512859,66,6,4.0
901,97.0,5,264.8441689147436,12,9,0.8559483600273302,80,7,5.0
45,70.0,2,119.5556416097176,0,9,0.48754719412284153,26,6,2.0
228,141.0,3,46.80825342750284,7,6,0.9302749300687231,77,1,3.0
828,121.0,7,87.133328138816,0,6,0.7976136333527897,15,8,4.0
590,104.0,5,256.73877920941175,0,7,0.8810454368787257,64,2,4.0
813,77.0,8,205.1950886366997,5,1,0.416765566639657,10,7,4.0
621,86.0,2,101.51244479611884,10,3,0.6650773479081852,12,3,4.0
413,73.0,8,233.947094306019,1,1,0.9627692705582322,36,2,4.0
277,130.0,8,2.3556903572126906,6,3,0.07912659550036213,55,4,2.0
341,88.0,6,221.93937789361843,5,7,0.15284703939697025,39,5,3.0
113,84.0,2,83.89123416646184,20,10,0.4311565294349457,85,8,2.0
648,100.0,1,272.8875590359497,11,5,0.8208468384990378,2,4,4.0
743,107.0,5,8.106214999770513,14,6,0.6841475115984201,63,4,4.0
823,84.0,4,62.63978448295554,5,7,0.7017338124900045,7,6,4.0
899,86.0,6,254.90776600906747,13,3,0.781502975763089,68,6,5.0
783,84.0,2,275.18901624291846,4,10,0.042170725238050585,28,5,3.0
257,85.0,5,115.42179934829078,8,4,0.6573400269925438,26,5,3.0
344,101.0,3,21.57914332547284,10,10,0.7154524041512252,4,8,3.0
243,130.0,2,179.9350832139445,1,9,0.5708756820764573,16,1,2.0
844,118.0,3,63.38131983586828,8,1,0.43897836155082814,57,8,4.0
18,94.0,1,277.61984156951127,3,9,0.29417244295665396,50,2,2.0
207,87.0,1,136.85843997816457,17,1,0.24451396334212347,39,7,2.0
491,112.0,8,130.63914284087278,13,2,0.22385283717903856,77,5,4.0
250,99.0,4,83.00778608985308,9,7,0.9884282536669053,54,2,3.0
57,152.0,6,30.444163117721747,20,8,0.7984428539520815,82,5,3.0
548,83.0,2,198.43286564309562,4,9,0.6301395717498409,62,3,4.0
778,96.0,1,69.20149765368085,20,10,0.5061391088007424,66,6,4.0
183,81.0,3,287.80960673860665,15,3,0.5870298514048545,18,2,3.0
712,114.0,3,198.75664276238092,20,9,0.46539053945471437,68,3,4.0
937,83.0,2,188.17116622715878,12,7,0.5056794277673115,48,8,4.0
66,87.0,6,126.60974583116993,11,5,0.9328729816175811,93,3,3.0
246,111.0,7,148.28083856210728,6,9,0.3113474536897003,36,1,3.0
196,73.0,6,189.86588336500097,11,7,0.16505598085413187,70,6,3.0
622,90.0,1,54.03271263209404,17,2,0.44670136397518384,97,4,3.0
38,92.0,2,197.4490263040643,14,4,0.4275589945381036,26,2,2.0
630,108.0,1,202.99748617917538,5,7,0.6038802034103069,64,5,3.0
396,109.0,4,167.98584275184797,4,3,0.18086482418608532,47,3,3.0
623,108.0,5,91.92895503955246,9,3,0.7010941422799195,12,1,4.0
442,124.0,8,32.154149183334454,17,8,0.42494558409749067,98,6,4.0
694,97.0,5,292.8205440694864,18,6,0.16239489588000292,61,2,4.0
757,89.0,6,23.20955810980004,17,2,0.7982120175907796,86,2,5.0
350,130.0,2,53.35486403368297,6,2,0.013219242748147439,89,5,2.0
790,127.0,5,220.7288908061653,13,1,0.5254346134638845,75,7,4.0
854,81.0,6,100.50931871968366,6,10,0.6907970017918328,19,1,5.0
52,101.0,6,67.28928079350543,19,10,0.5773057400215588,75,7,3.0
873,71.0,8,166.11297773636397,7,5,0.5442207749159326,7,8,5.0
560,130.0,6,231.034846880933,6,8,0.31074907363540316,31,7,3.0
173,78.0,7,78.92124595860314,5,7,0.4435221594783056,93,1,3.0
829,72.0,4,118.79862469059843,18,10,0.5728767976277622,13,2,5.0
679,105.0,1,159.10974259284453,16,3,0.5834484713093432,51,7,4.0
593,89.0,5,245.80301674449635,6,4,0.5084833682590533,4,2,4.0
252,101.0,5,160.7789549474653,7,10,0.06627276611859785,27,8,2.0
821,65.0,7,135.33049693910357,7,2,0.4537927031152176,59,4,4.0
63,74.0,4,46.22069233272426,8,7,0.1920930789092425,85,1,2.0
874,102.0,1,152.82580146389546,14,5,0.9357256938320432,75,2,5.0
333,87.0,2,27.005549525425675,4,5,0.49192322131198063,71,1,3.0
30,101.0,2,177.46463136234505,8,2,0.7204297364453537,62,5,2.0
937,102.0,4,247.73126436591068,6,3,0.6841601813319803,16,6,5.0
77,83.0,8,236.03739328507785,5,10,0.1900327636592519,73,5,3.0
357,84.0,6,208.90653358843707,8,2,0.37800334584549483,20,1,3.0
213,98.0,5,47.78875240856119,4,5,0.7609224409421741,36,2,3.0
600,83.0,4,2.0326570001296678,15,2,0.72177042515662,31,6,4.0
937,116.0,4,245.27147680355557,2,3,0.16762729008054278,5,2,4.0
557,96.0,7,259.62534710748326,3,4,0.9831585227928835,97,8,4.0
775,122.0,4,30.703972873077888,16,9,0.6872709077132855,81,3,4.0
108,102.0,2,81.14501054140871,20,7,0.6304359829617251,9,3,3.0
711,95.0,2,184.67088767512968,8,10,0.8768451276318169,68,4,4.0
471,80.0,2,150.30515122577833,5,2,0.7311498912164468,93,6,3.0
635,82.0,1,42.68703345289257,1,10,0.5019507144559198,30,4,3.0
225,64.0,7,172.70100190580433,7,6,0.4886997513092571,15,5,3.0
290,86.0,3,78.25807035902584,9,7,0.6552112823410314,64,5,3.0
162,99.0,3,259.27068041400156,11,9,0.6474900160920174,67,7,3.0
113,69.0,6,96.69864272494439,1,8,0.8713377212472163,5,7,3.0
551,141.0,4,195.99580624167297,2,9,0.35640256580728835,4,6,3.0
981,132.0,2,149.45379263258366,14,2,0.7991180371428587,96,6,5.0
313,82.0,1,12.494056000417155,15,7,0.25297120172380066,63,6,3.0
669,104.0,4,202.7163798908049,12,9,0.4048129476404182,5,6,4.0
616,70.0,3,34.35499965844101,4,9,0.15888297322771108,85,2,3.0
804,90.0,7,276.50959902660594,17,4,0.12724790999352362,74,5,4.0
954,95.0,2,189.61099666057086,18,6,0.8687171298195956,54,6,5.0
831,74.0,3,82.9694421811185,15,8,0.06927337858424479,84,8,3.0
514,72.0,6,22.156950878099803,13,6,0.5928939670849461,72,3,4.0
727,119.0,8,174.62196814581446,12,10,0.3208611443443356,72,5,4.0
734,87.0,3,131.02547974142863,16,8,0.7883144131407825,85,6,5.0
552,116.0,1,121.50686089424096,4,4,0.7412251680352111,42,4,3.0
569,142.0,3,289.4200616823771,18,10,0.31679177055138397,37,5,3.0
739,100.0,3,129.0362665840817,4,1,0.5405782738924196,27,8,4.0
452,119.0,5,26.256433730885405,20,5,0.6179044154591516,86,5,4.0
394,109.0,8,85.96145435039475,1,4,0.727888169915323,38,4,3.0
760,98.0,6,158.79016306918987,8,9,0.2734666497042688,29,5,4.0
562,86.0,3,129.87269911179132,10,10,0.606673619998573,47,5,4.0
414,80.0,8,206.99597560536392,2,1,0.5484693211813909,91,3,4.0
428,79.0,7,236.4533667198707,16,8,0.7819674308463884,12,2,4.0
799,92.0,8,218.54449245804534,13,5,0.4223423854040534,11,1,5.0
186,80.0,1,200.81545840334613,7,3,0.9726489597548711,99,2,3.0
54,96.0,2,15.854612807254526,2,7,0.4427057680642136,8,3,2.0
720,94.0,6,40.6462950029804,15,2,0.7673028910440302,30,4,5.0
97,112.0,1,199.1614543265393,20,10,0.8491209102982229,97,5,3.0
981,70.0,5,236.44325703382677,7,9,0.18540521895373593,47,5,4.0
998,100.0,8,55.980605182980234,20,4,0.40126719113727083,70,2,5.0
660,72.0,7,36.95650034122421,3,1,0.7946709329475747,28,8,4.0
813,88.0,5,191.7499879404087,11,2,0.883924026753192,47,4,5.0
420,79.0,8,88.11660217074785,1,6,0.7298108398393893,75,3,4.0
557,82.0,6,214.66391698085897,15,4,0.6741806561216025,97,1,4.0
537,119.0,1,205.00726339487937,5,2,0.26906459199233224,96,4,3.0
762,110.0,5,129.95756539057652,12,8,0.23137866988530542,17,8,4.0
281,76.0,7,211.7285831127557,0,1,0.11477045652074695,87,8,3.0
598,88.0,8,98.4433116421774,15,1,0.7477985656901449,41,6,5.0
122,86.0,8,174.0691372577695,19,4,0.028425423000587542,26,5,2.0
844,145.0,6,25.816586480566375,3,4,0.6373236345103944,37,7,4.0
68,79.0,5,80.04841003329702,17,6,0.09846221965009877,6,8,2.0
649,83.0,5,243.78338920521006,7,5,0.44925609385354914,34,3,4.0
70,61.0,4,206.06076276968423,11,10,0.9778846338458739,41,1,3.0
508,78.0,2,88.0769254783752,11,2,0.6491090129766791,39,7,4.0
127,94.0,6,1.036912634126874,19,4,0.2658440278544854,48,2,3.0
258,110.0,8,120.09341927335196,10,7,0.3357773971880075,2,6,3.0
100,99.0,2,248.8452987701806,14,2,0.9484502879631674,27,2,3.0
